iri,label,typeLabel,country
http://www.wikidata.org/entity/Q5756920,Palau dels Milà i Aragó,monument | castle,Spain
http://www.wikidata.org/entity/Q113574500,Castello di Montefiore,castle,Italy
http://www.wikidata.org/entity/Q5049805,Castelo de Nisa,castle | cultural heritage | fortress,Portugal
http://www.wikidata.org/entity/Q1011343,Château de Castelbouc,castle | château,France
http://www.wikidata.org/entity/Q113383451,Castle of Zuccola,castle,Italy
http://www.wikidata.org/entity/Q1014140,Stockburg,castle,Germany
http://www.wikidata.org/entity/Q43134779,Castillo Vacar,monument | castle | human settlement,Spain
http://www.wikidata.org/entity/Q19367859,Castell de Pelacalç,castle,Spain
http://www.wikidata.org/entity/Q2664300,Burg Dotternhausen,castle,Germany
http://www.wikidata.org/entity/Q107553193,Rocca di Corzano,castle,Italy
http://www.wikidata.org/entity/Q59584762,Castello di Solignano,castle,Italy
http://www.wikidata.org/entity/Q115729619,Saint Anthony church,castle,Italy
http://www.wikidata.org/entity/Q2969442,Château de Joyeuse,castle,France
http://www.wikidata.org/entity/Q108731565,Castle of Amorgos,castle,Greece
http://www.wikidata.org/entity/Q113375591,Castello di Torrione,castle,Italy
http://www.wikidata.org/entity/Q2078555,Dolbadarn Castle,castle of the Welsh princes | castle,United Kingdom
http://www.wikidata.org/entity/Q2970617,Château de Sampigny,castle,France
http://www.wikidata.org/entity/Q5900590,Castle Hill,hill | castle,Iran
http://www.wikidata.org/entity/Q113383510,Castelraimondo,castle,Italy
http://www.wikidata.org/entity/Q113383449,Castle of Orzone,castle,Italy
http://www.wikidata.org/entity/Q113563822,Castello di Guzzetta,castle,Italy
http://www.wikidata.org/entity/Q30228203,Karłowice Castle,castle,Poland
http://www.wikidata.org/entity/Q1529151,Glamis Castle,castle | country house | historic house museum,United Kingdom
http://www.wikidata.org/entity/Q22833454,Castle of Peroniel,castle,Spain
http://www.wikidata.org/entity/Q606233,Veliki Tabor Castle,castle,Croatia
http://www.wikidata.org/entity/Q8342513,Castell de Queralt (Bellprat),castle,Spain
http://www.wikidata.org/entity/Q104207379,Burgruine Hirzere,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q111521711,Castello di Ceglie,castle,Italy
http://www.wikidata.org/entity/Q78661152,Château de Saint Cirq Lapopie,castle,France
http://www.wikidata.org/entity/Q1010913,Burg Baustetten,castle,Germany
http://www.wikidata.org/entity/Q1441479,Uznaberg castle ruins,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q2167050,Ancien château,castle | château | castle ruin,France
http://www.wikidata.org/entity/Q30973994,Blundell Castle,castle,Ireland
http://www.wikidata.org/entity/Q2969742,Château de Lourdon,castle | château,France
http://www.wikidata.org/entity/Q2971661,Château du Châtelard,castle,France
http://www.wikidata.org/entity/Q5049786,Castle of Lanhoso,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q2971039,Château de Viré,castle,France
http://www.wikidata.org/entity/Q2388424,Ewsum,architectural ensemble | castle,Netherlands
http://www.wikidata.org/entity/Q12016862,Frankštát,castle,Czech Republic
http://www.wikidata.org/entity/Q112317741,Castello di Vezio,castle,Italy
http://www.wikidata.org/entity/Q55386591,Castello di Peschici,castle | historical park museum | military museum building,Italy
http://www.wikidata.org/entity/Q104208078,Ruine Terenstein,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q2166293,Château de Buffières,castle,France
http://www.wikidata.org/entity/Q576102,Castell d'Olocau del Rei,castle,Spain
http://www.wikidata.org/entity/Q107611832,Burg Bordenau,castle | Burgstall,Germany
http://www.wikidata.org/entity/Q28662709,Castle of Somed,castle,Spain
http://www.wikidata.org/entity/Q1016006,Burgstelle Isenburg,castle,Germany
http://www.wikidata.org/entity/Q17830052,Ladyland Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q43135550,Castillo de Peñas,monument | castle,Spain
http://www.wikidata.org/entity/Q18005236,Castel Madruzzo,castle,Italy
http://www.wikidata.org/entity/Q5516655,Gaer Penrhôs,castle,United Kingdom
http://www.wikidata.org/entity/Q24660951,Arlington Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q63871678,Burg Nordhausen,castle,Germany
http://www.wikidata.org/entity/Q20973558,Castillo de Montán,castle,Spain
http://www.wikidata.org/entity/Q1207797,Dhünnenburg,castle,Germany
http://www.wikidata.org/entity/Q1639496,Piepenkopf,castle | spur castle | archaeological site,Germany
http://www.wikidata.org/entity/Q38283786,Castle of Thivas (Pyrgos Saint Omer),castle,Greece
http://www.wikidata.org/entity/Q15851728,Turmhügel Tröglersricht,castle | Burgstall | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q67014218,Cavazzi Castle,castle,Italy
http://www.wikidata.org/entity/Q1012691,Ruine Klöch,castle | ruins,Austria
http://www.wikidata.org/entity/Q55201123,Weedon Lois Castle Mound,castle,United Kingdom
http://www.wikidata.org/entity/Q3509590,Reichenštejn,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q30974479,Dundrum Castle,castle,Ireland
http://www.wikidata.org/entity/Q1012182,Burg Hammerstein,castle | cultural heritage monument in Germany,Germany
http://www.wikidata.org/entity/Q24661283,Barton upon Humber Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q24659310,Tre Domen Mound,castle,United Kingdom
http://www.wikidata.org/entity/Q20985545,Castell de Conill,castle,Spain
http://www.wikidata.org/entity/Q11952264,Castell d'Ivorra,castle,Spain
http://www.wikidata.org/entity/Q2389189,Doe Castle,castle,Ireland
http://www.wikidata.org/entity/Q15793102,list of former castle sites in Munich,castle,Germany
http://www.wikidata.org/entity/Q53940622,Nieuwenborgh,castle,Belgium
http://www.wikidata.org/entity/Q97633823,Castillo de la Estrella,castle,Spain
http://www.wikidata.org/entity/Q3662099,Kaldiff Castle,castle,Italy
http://www.wikidata.org/entity/Q106053846,Castello di Monfestino,castle,Italy
http://www.wikidata.org/entity/Q15790369,Burg Semdach,castle,Germany
http://www.wikidata.org/entity/Q80095746,Castello di Landiona,castle,Italy
http://www.wikidata.org/entity/Q24653223,Castle Caldwell,castle,United Kingdom
http://www.wikidata.org/entity/Q3662591,Cuasso Castle,castle,Italy
http://www.wikidata.org/entity/Q113292467,Castello di Monte Alto,castle,Italy
http://www.wikidata.org/entity/Q1589230,Borgholm Castle,castle | heritage site in Sweden | tourist attraction | ancient monument | ruins | cultural property | architectural ensemble,Sweden
http://www.wikidata.org/entity/Q109378015,Castello di Fontanedo,castle,Italy
http://www.wikidata.org/entity/Q13129039,Bedford Castle,motte-and-bailey castle | castle | motte | enclosure,United Kingdom
http://www.wikidata.org/entity/Q5118839,Château de Saint-Jory,castle,France
http://www.wikidata.org/entity/Q43125908,Castell de Rocallaura,castle,Spain
http://www.wikidata.org/entity/Q113163616,Castello dei Marchesi del Carretto,castle,Italy
http://www.wikidata.org/entity/Q97604417,Castillo del Puente de Castilla,castle,Spain
http://www.wikidata.org/entity/Q38598593,Brynhyfryd Mound,castle,United Kingdom
http://www.wikidata.org/entity/Q113574294,Castello Magalotti,castle,Italy
http://www.wikidata.org/entity/Q3662923,Castle of Torrate,castle,Italy
http://www.wikidata.org/entity/Q12093369,Vinnytsia Castle,castle,Ukraine
http://www.wikidata.org/entity/Q21530318,Castell de Toudell,castle,Spain
http://www.wikidata.org/entity/Q1531010,Glenkindie House,castle | country house,United Kingdom
http://www.wikidata.org/entity/Q61468184,Castle of Lacore,castle,Italy
http://www.wikidata.org/entity/Q17673952,Red Castle,castle | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q2716995,Belfast Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q105923687,Bakva Castle,castle,Croatia
http://www.wikidata.org/entity/Q37973238,Ehem. Salzburgerhof,castle,Austria
http://www.wikidata.org/entity/Q83719063,Château fort de Chiché,castle,France
http://www.wikidata.org/entity/Q2971711,Château du Hallier,castle,France
http://www.wikidata.org/entity/Q108664457,Castle of Kokkino Nero,castle,Greece
http://www.wikidata.org/entity/Q6150452,Castillo de San Esteban,monument | castle,Spain
http://www.wikidata.org/entity/Q78661068,Château de Penhoat,castle,France
http://www.wikidata.org/entity/Q24661767,Bratton Fleming Mound,castle,United Kingdom
http://www.wikidata.org/entity/Q108929343,el Castellot,castle,Spain
http://www.wikidata.org/entity/Q78661008,Château de Montferrand,castle,France
http://www.wikidata.org/entity/Q1012431,Burg Hohenrangendingen,castle,Germany
http://www.wikidata.org/entity/Q28713769,Bidesgan Castle,castle | cultural property,Iran
http://www.wikidata.org/entity/Q2971387,Château de la Rousselière,castle,France
http://www.wikidata.org/entity/Q106075211,Castello di Sassatello,castle,Italy
http://www.wikidata.org/entity/Q11986048,Václavský hrad,castle,Czech Republic
http://www.wikidata.org/entity/Q9386764,Castle in Wąsosz,castle,Poland
http://www.wikidata.org/entity/Q2242466,Schloss Monrepos,castle | château,Germany
http://www.wikidata.org/entity/Q30738672,Château de l'Estang,castle | château,France
http://www.wikidata.org/entity/Q24659367,Tir Bach,castle,United Kingdom
http://www.wikidata.org/entity/Q29932898,Schloss Marthalen,castle | barn | architectural structure,Switzerland
http://www.wikidata.org/entity/Q25043376,Kajuru Castle,castle | tourist attraction,Nigeria
http://www.wikidata.org/entity/Q26507043,Rock Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q3662377,Castello Sonnino,castle,Italy
http://www.wikidata.org/entity/Q39009958,Nant yr Arian Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q976371,Genoels-Elderen Castle,castle | château,Belgium
http://www.wikidata.org/entity/Q113686220,Walsall Castle,castle | manor house | fortified manor house | moated site,United Kingdom
http://www.wikidata.org/entity/Q5757787,Castillo del Real,monument | castle,Spain
http://www.wikidata.org/entity/Q4895198,Castell d'Ambra,monument | castle,Spain
http://www.wikidata.org/entity/Q1013113,Burg Merlau,castle,Germany
http://www.wikidata.org/entity/Q15944503,Château de La Tour-d'Aigues,castle,France
http://www.wikidata.org/entity/Q11913012,Castell de Biure,castle,Spain
http://www.wikidata.org/entity/Q7241848,"Preston Castle, Lancashire",castle,United Kingdom
http://www.wikidata.org/entity/Q21077267,Castell de l'Ofegat,castle,Spain
http://www.wikidata.org/entity/Q102039655,Castillo de Almonaster la Real,castle,Spain
http://www.wikidata.org/entity/Q1010984,Burg Beuggen,castle,Germany
http://www.wikidata.org/entity/Q56397457,Riniasa Castle,castle | archaeological site,Greece
http://www.wikidata.org/entity/Q17596355,Castell de Llobera,castle,Spain
http://www.wikidata.org/entity/Q5757755,"Rojas Castle, Poza de la Sal",castle,Spain
http://www.wikidata.org/entity/Q19608555,Castillo de Vila Boim,castle,Portugal
http://www.wikidata.org/entity/Q71827006,medieval castle of Aviano,castle,Italy
http://www.wikidata.org/entity/Q317023,Falkenstein Castle,castle,Germany
http://www.wikidata.org/entity/Q16538157,Attendolo Bolognini Castle,castle,Italy
http://www.wikidata.org/entity/Q5118746,Château de Bouvées,castle,France
http://www.wikidata.org/entity/Q436912,Altenburg (Wolfstein),castle,Germany
http://www.wikidata.org/entity/Q106081802,Castello di Mucinasso,castle,Italy
http://www.wikidata.org/entity/Q435429,Alte Burg (Bad Münstereifel),castle | archaeological site,Germany
http://www.wikidata.org/entity/Q2241885,Schloss Klingenstein,castle | château,Austria
http://www.wikidata.org/entity/Q1013938,Burg Schwarzenstein (Geisenheim),castle,Germany
http://www.wikidata.org/entity/Q9386509,Castle Bolczów,castle,Poland
http://www.wikidata.org/entity/Q2970897,Château de Valon,castle,France
http://www.wikidata.org/entity/Q126709592,Fort De Schans,castle,
http://www.wikidata.org/entity/Q2971435,Château de la Valade,castle | château,France
http://www.wikidata.org/entity/Q4185852,Castle of Monteagudo,monument | castle,Spain
http://www.wikidata.org/entity/Q112278485,Castello di Casigliano,castle,Italy
http://www.wikidata.org/entity/Q11913130,Castell de l'Espluga,castle,Spain
http://www.wikidata.org/entity/Q1010856,Burg Asselfingen,castle,Germany
http://www.wikidata.org/entity/Q24660476,Combs Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q78661336,Château des Seigneurs de Luzy,castle,France
http://www.wikidata.org/entity/Q1572105,Herzberg Castle,castle | château,Germany
http://www.wikidata.org/entity/Q5897450,Chanef Castle,castle,Iran
http://www.wikidata.org/entity/Q18003866,Castell de Talavera,castle,Spain
http://www.wikidata.org/entity/Q108612756,Castle of Zaggoli,castle,Greece
http://www.wikidata.org/entity/Q5577057,Castell Vell de Rosanes,castle,Spain
http://www.wikidata.org/entity/Q2968314,Château d'Ordon,castle,France
http://www.wikidata.org/entity/Q4819380,Auchen Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q8342223,Castell de Clasquerí,castle,Spain
http://www.wikidata.org/entity/Q105942806,Erdut Castle,castle | castle ruin,Croatia
http://www.wikidata.org/entity/Q1012834,Landsöhr Castle,castle,Germany
http://www.wikidata.org/entity/Q3662402,Castello d'Albio,castle,Switzerland
http://www.wikidata.org/entity/Q24661846,Evenjobb Motte,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q4852284,Ballyroney Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q5757275,Castillo de Davalillo,castle,Spain
http://www.wikidata.org/entity/Q24659510,Vianshill,castle | round barrow | mound,United Kingdom
http://www.wikidata.org/entity/Q3939475,Rocca di Fregiano,castle,Italy
http://www.wikidata.org/entity/Q12160680,Terebovlia Castle,castle,Ukraine | Austria-Hungary | Austrian Empire
http://www.wikidata.org/entity/Q315120,Maus Castle,castle,Germany
http://www.wikidata.org/entity/Q21865003,Schloss Rain,castle,Austria
http://www.wikidata.org/entity/Q2970460,Château de Rully,castle,France
http://www.wikidata.org/entity/Q17530474,Naworth Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q19594016,Castell de Llanera,castle,Spain
http://www.wikidata.org/entity/Q41215115,Kampenwandstraße 90,castle,Germany
http://www.wikidata.org/entity/Q30892460,Sardjik,castle,Ukraine | Russia
http://www.wikidata.org/entity/Q1013229,Burg Neu-Dernbach,castle,Germany
http://www.wikidata.org/entity/Q24023391,Castillo de Fuste,monument | castle | fort,Spain
http://www.wikidata.org/entity/Q29438019,Castello di Rivalta,castle,Italy
http://www.wikidata.org/entity/Q17595924,Castell de Bàscara,monument | castle,Spain
http://www.wikidata.org/entity/Q2664409,Burg Roggenstein,castle,Germany
http://www.wikidata.org/entity/Q5298134,Dornoch Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2278738,Château de Meauce,castle,France
http://www.wikidata.org/entity/Q3744576,Koknese Castle,castle,Latvia
http://www.wikidata.org/entity/Q107214445,Fortezza Albornoz,fortress | castle,Italy
http://www.wikidata.org/entity/Q21294325,Château de Thuriès,castle,France
http://www.wikidata.org/entity/Q85775044,Kubaka Castle,castle | gusuku,Japan
http://www.wikidata.org/entity/Q67772115,Rocca Alpini,castle,Italy
http://www.wikidata.org/entity/Q3662784,Castello di Palo,castle,Italy
http://www.wikidata.org/entity/Q56450476,Castle of Symi,castle,Greece
http://www.wikidata.org/entity/Q57400348,Castello di Besnate,castle,Italy
http://www.wikidata.org/entity/Q1015678,Burgstall Altneuhaus,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q1014210,Burg Tannenfels,castle,Germany
http://www.wikidata.org/entity/Q2664358,Burg Kürnberg,castle,Austria
http://www.wikidata.org/entity/Q3579535,Sigulda New Castle,castle | manor house,Latvia
http://www.wikidata.org/entity/Q2363824,Suhlburg,castle,Germany
http://www.wikidata.org/entity/Q1014755,Šternberk Castle,castle,Czech Republic
http://www.wikidata.org/entity/Q2971424,Château de la Tranchade,castle,France
http://www.wikidata.org/entity/Q20399848,Al-Jahili Fort,castle,United Arab Emirates
http://www.wikidata.org/entity/Q2971369,Château de la Roche Faton,castle,France
http://www.wikidata.org/entity/Q1010859,Burg Auchtbühl,castle,Germany
http://www.wikidata.org/entity/Q1013817,Burg Sassenberg,castle,Germany
http://www.wikidata.org/entity/Q2272243,Vyborg Castle,castle,Russia
http://www.wikidata.org/entity/Q8342581,Castell de Toló,castle,Spain
http://www.wikidata.org/entity/Q43134866,Castillo Peñas del Cid,monument | castle,Spain
http://www.wikidata.org/entity/Q25164049,Apolichnon Castle,castle,Greece
http://www.wikidata.org/entity/Q112317749,Castello Vimercati Sozzi,castle,Italy
http://www.wikidata.org/entity/Q1013948,Burg Schweinsberg,castle,Germany
http://www.wikidata.org/entity/Q24661450,Boughton,castle,United Kingdom
http://www.wikidata.org/entity/Q39006564,Castle Hill,castle,United Kingdom
http://www.wikidata.org/entity/Q104764506,Springe Castle,castle,Germany
http://www.wikidata.org/entity/Q97628695,Castillo,monument | castle,Spain
http://www.wikidata.org/entity/Q2892716,Castell de Sagunt,castle,Spain
http://www.wikidata.org/entity/Q4411170,Sibbesborg,hillfort | castle,Finland
http://www.wikidata.org/entity/Q1678348,Schloss Fröhliche Wiederkunft,architectural structure | castle,Germany
http://www.wikidata.org/entity/Q1398715,Hasenburg,castle,Germany
http://www.wikidata.org/entity/Q20679291,Castell de la Figuera de l'Aguda,castle,Spain
http://www.wikidata.org/entity/Q33224837,Weißenstein,castle,Germany
http://www.wikidata.org/entity/Q55378879,Castello Pasquini,castle,Italy
http://www.wikidata.org/entity/Q3662407,Castello de Zanna,castle,Italy
http://www.wikidata.org/entity/Q1696293,Schloss Ochsenburg,castle | château,Austria
http://www.wikidata.org/entity/Q5757760,Castillo (Álora),monument | castle,Spain
http://www.wikidata.org/entity/Q1015855,Burgstall Nussburg,castle,Germany
http://www.wikidata.org/entity/Q14545641,Schloss Friedberg,castle | château,Austria
http://www.wikidata.org/entity/Q1422235,Pembroke Castle,castle | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q3286388,Manoir des Pautis,castle | château,France
http://www.wikidata.org/entity/Q5046392,Carriganass Castle,castle,Ireland
http://www.wikidata.org/entity/Q33665752,Castle of Ferrera,castle | archaeological site,Spain
http://www.wikidata.org/entity/Q21127002,Mota de Mossellons,castle,France
http://www.wikidata.org/entity/Q1594204,Heidenschuh,castle,Germany
http://www.wikidata.org/entity/Q2096149,Markree Castle,castle,Ireland
http://www.wikidata.org/entity/Q6898936,Monellan Castle,castle,Ireland
http://www.wikidata.org/entity/Q113376017,Castello dei Clarafuentes,castle,Italy
http://www.wikidata.org/entity/Q27991468,Burg Feuerstein,castle,Germany
http://www.wikidata.org/entity/Q53678267,Castello Boncompagni-Ludovisi,castle,Italy
http://www.wikidata.org/entity/Q106448437,Rocca de' Ghislanzoni,castle,Italy
http://www.wikidata.org/entity/Q5836509,Castillo-Mezquita Ermita de la Virgen de Gracia,castle | mosque | aljibe | alcazaba | monument | human settlement | hermitage church | archaeological site,Spain
http://www.wikidata.org/entity/Q1821831,Castle of Pesteils,castle,France
http://www.wikidata.org/entity/Q11930512,La Força d'Araós,destroyed building or structure | castle,Spain
http://www.wikidata.org/entity/Q1014793,Burgbasteien,castle | park | roundel bastion,Germany
http://www.wikidata.org/entity/Q1013715,Roimund (Castle),castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q17596507,Castle of Planes,castle,Spain
http://www.wikidata.org/entity/Q27919200,Svislač Castle,castle,Belarus
http://www.wikidata.org/entity/Q10679312,Stensö Castle,castle,Sweden
http://www.wikidata.org/entity/Q15940242,Château de Rathsamhausen,castle,France
http://www.wikidata.org/entity/Q83719029,Château fort de Chateauneuf,castle,France
http://www.wikidata.org/entity/Q56366703,Creagh Castle,castle,Ireland
http://www.wikidata.org/entity/Q2971167,Château de la Brunière,castle,France
http://www.wikidata.org/entity/Q2188774,Château de Chémery,castle,France
http://www.wikidata.org/entity/Q2241284,Château de Gratot,castle,France
http://www.wikidata.org/entity/Q30889627,Castello D'Alessandro,castle,Italy
http://www.wikidata.org/entity/Q1012732,Burg Krenkingen,castle,Germany
http://www.wikidata.org/entity/Q17830845,Knock Old Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q5050428,Castle of Torremormojón,monument | castle,Spain
http://www.wikidata.org/entity/Q17640932,Orcop Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q17596292,Castell de la Morera,castle,Spain
http://www.wikidata.org/entity/Q104218059,Château de Préverenges,castle | château,Switzerland
http://www.wikidata.org/entity/Q944407,Burgruine Dietrichstein,castle | cultural property,Austria
http://www.wikidata.org/entity/Q1014249,Burg Tittmoning,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q6503659,Sitna Fortress,castle,Belarus
http://www.wikidata.org/entity/Q97634242,Castillo,monument | castle,Spain
http://www.wikidata.org/entity/Q1013464,Pecka Castle,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q38600028,Oldcastle Bridgend,castle,United Kingdom
http://www.wikidata.org/entity/Q57736537,Castel Giovo,castle,Italy
http://www.wikidata.org/entity/Q1014036,Burg Spitzenberg,castle | castle ruin,Germany
http://www.wikidata.org/entity/Q108873344,Castell de la Pertusa,castle,Spain
http://www.wikidata.org/entity/Q78660930,Château de Lostanges,castle,France
http://www.wikidata.org/entity/Q2971258,Château de la Grézille,castle,France
http://www.wikidata.org/entity/Q106077842,Borgo di Rizzolo,castle,Italy
http://www.wikidata.org/entity/Q15943911,Château de la Touanne,castle,France
http://www.wikidata.org/entity/Q5118747,Château de Brax,castle,France
http://www.wikidata.org/entity/Q107336550,Ennenburg,castle,Germany
http://www.wikidata.org/entity/Q113623739,Fort Al Kabibat,castle,Morocco
http://www.wikidata.org/entity/Q29367869,Castillo de Luzás,castle,Spain
http://www.wikidata.org/entity/Q112323183,Castello di Bisciaro,castle,Italy
http://www.wikidata.org/entity/Q73016733,Castello Bonoris,castle,Italy
http://www.wikidata.org/entity/Q894433,Bosjökloster,monastery | castle | architectural ensemble,Sweden
http://www.wikidata.org/entity/Q24659564,Dingstopple Castle Mound,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q1637359,Hunburg,castle,Germany
http://www.wikidata.org/entity/Q21608494,Kasteel Terbiest Sint-Truiden,castle | château,Belgium
http://www.wikidata.org/entity/Q78659405,Château Le Bois Chatelain,castle | château,France
http://www.wikidata.org/entity/Q4451431,Taplacken Castle,castle | destroyed building or structure | architectural landmark,Russia
http://www.wikidata.org/entity/Q24661395,Old Castle,castle | earthworks,United Kingdom
http://www.wikidata.org/entity/Q29345556,Castillo de Torrijo de la Cañada,castle,Spain
http://www.wikidata.org/entity/Q3662420,Castello del Boccale,castle,Italy
http://www.wikidata.org/entity/Q61457115,Castello di Pietracravina,castle,Italy
http://www.wikidata.org/entity/Q111525568,Castello Bussentino,castle,Italy
http://www.wikidata.org/entity/Q108612727,Castle of Vervas,castle,Greece
http://www.wikidata.org/entity/Q98059395,Gor River Megalithic Landscape,village | pillbox | Roman villa | rock art | human settlement | tower | castle | dolmen | defensive wall | grave,Spain
http://www.wikidata.org/entity/Q113376015,Castello di Rivellino,castle,Italy
http://www.wikidata.org/entity/Q7298479,Rayleigh Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q9705448,Castle of Mesía,monument | castle,Spain
http://www.wikidata.org/entity/Q2435862,Tinnumburg,castle,Germany
http://www.wikidata.org/entity/Q480760,Schloss Hersbruck,castle | château | manor house,Germany
http://www.wikidata.org/entity/Q4499767,Castillo de Aigües,castle,Spain
http://www.wikidata.org/entity/Q2968868,Château de Chantérac,castle | château,France
http://www.wikidata.org/entity/Q64212568,Torre del Monte,castle,Spain
http://www.wikidata.org/entity/Q2541190,Waldburg castle,castle,Germany
http://www.wikidata.org/entity/Q2971126,Château de la Barbée,castle,France
http://www.wikidata.org/entity/Q833772,Wiesenburg Castle,castle,Germany
http://www.wikidata.org/entity/Q78659844,Château de Haut Castel,castle,France
http://www.wikidata.org/entity/Q34318648,Castle of Malon,castle,Spain
http://www.wikidata.org/entity/Q24659315,Llangathen Castle,castle | fortified manor house,United Kingdom
http://www.wikidata.org/entity/Q125856398,Torrione Castle of Sandigliano,castle,Italy
http://www.wikidata.org/entity/Q15940520,Château de Combefort,castle,France
http://www.wikidata.org/entity/Q17624067,Castel Campo,castle,Italy
http://www.wikidata.org/entity/Q5118781,Château de Hohenack,castle,France
http://www.wikidata.org/entity/Q111523985,Castello di Ossena,castle,Italy
http://www.wikidata.org/entity/Q8342472,Castillo de Montizón,castle,Spain
http://www.wikidata.org/entity/Q43162242,Castillo de Bácor-Olivar,monument | castle,Spain
http://www.wikidata.org/entity/Q2970830,Château de Tournon,castle | château,France
http://www.wikidata.org/entity/Q41340233,Ruine der Burg Graisbach,castle,Germany
http://www.wikidata.org/entity/Q3286396,Manoir du Chatenet,castle | château,France
http://www.wikidata.org/entity/Q11913136,Castell de la Sala,castle,Spain
http://www.wikidata.org/entity/Q1014136,Stixenstein Castle,castle,Austria
http://www.wikidata.org/entity/Q2968368,Château d'Écharbot,castle,France
http://www.wikidata.org/entity/Q6508304,Liahavichy Castle,castle,Belarus
http://www.wikidata.org/entity/Q1780430,Pieskowa Skała,castle,Poland
http://www.wikidata.org/entity/Q573699,Dachau Palace,castle,Germany
http://www.wikidata.org/entity/Q2677480,Château Royal du Vivier,castle,France
http://www.wikidata.org/entity/Q28648975,Mittelalterliche Burganlage mit unregelmäßigen Innenhof: Palas in Henfenfeld,castle,Germany
http://www.wikidata.org/entity/Q2970675,Château de Senonnes,castle,France
http://www.wikidata.org/entity/Q21427054,Château de Serres,castle,France
http://www.wikidata.org/entity/Q16619035,Castle Nowej Czartorii,castle,Ukraine
http://www.wikidata.org/entity/Q12047871,Pěčín Castle,castle,Czech Republic
http://www.wikidata.org/entity/Q97631209,Torre del Homenaje del Castillo,bell tower | castle | Monument (Spain),Spain
http://www.wikidata.org/entity/Q1791142,Burg Löffelstelz,castle | castle ruin,Germany
http://www.wikidata.org/entity/Q1015997,Burgstelle Bol,castle,Germany
http://www.wikidata.org/entity/Q20430167,Haller Castle,castle,Romania
http://www.wikidata.org/entity/Q80112944,Castello di Recetto,castle,Italy
http://www.wikidata.org/entity/Q112278589,San Vito Castle,castle,Italy
http://www.wikidata.org/entity/Q105975420,Borland Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q4777331,Antrim Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q3939371,Rocca Albornoziana,castle | historical park museum | fortress,Italy
http://www.wikidata.org/entity/Q4889595,Castell de l'Alcalatén,monument | castle,Spain
http://www.wikidata.org/entity/Q215315,Kernavė,town | castle | hillfort | archaeological site,Lithuania
http://www.wikidata.org/entity/Q2970151,Château de Nozeroy,castle,France
http://www.wikidata.org/entity/Q3939497,Rocca del Brunelleschi,castle,Italy
http://www.wikidata.org/entity/Q569498,Anselburg,castle,Germany
http://www.wikidata.org/entity/Q1011069,Burg Blankenstein,castle | ruins,Germany
http://www.wikidata.org/entity/Q2968611,Château de Bostfranchet,castle | château,France
http://www.wikidata.org/entity/Q15108460,Burgstall Wenigmünchen,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q25711744,Castillo de Cabra del Santo Cristo,village | monument | castle,Spain
http://www.wikidata.org/entity/Q15940434,Château de Quingey,castle,France
http://www.wikidata.org/entity/Q1013593,Burg Rauhenberg,castle,Germany
http://www.wikidata.org/entity/Q1257228,Samobor Castle,castle,Croatia
http://www.wikidata.org/entity/Q952229,Castle of Ermenonville,castle,France
http://www.wikidata.org/entity/Q49388342,Schreckenbergruine,castle,Germany
http://www.wikidata.org/entity/Q6482906,Lanark Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1228850,Neckarburg,castle,Germany
http://www.wikidata.org/entity/Q18368429,Ļaudonas viduslaiku pils,castle,Latvia
http://www.wikidata.org/entity/Q2884293,Castle of Benissanó,castle,Spain
http://www.wikidata.org/entity/Q1414824,Schloss Wildberg,castle | château,Austria
http://www.wikidata.org/entity/Q6150453,Tower of Pozal de Gallinas,castle,Spain
http://www.wikidata.org/entity/Q24704035,Farnières Castle,castle,Belgium
